playerid,yearid,stint,teamid,lgid,games,ab,runs,hits,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
ferraal01,1963,1,LAN,NL,21,44,2,7,0,0,1,1,0,0,6,9,0,1,1,0,0
fischbi01,1963,1,KC1,AL,45,15,0,1,0,0,0,0,0,0,3,6,0,1,3,0,0
fischha01,1963,1,ML1,NL,31,19,0,2,0,0,0,0,0,0,1,7,0,0,2,0,0
fisheed02,1963,1,CHA,AL,33,36,2,5,0,0,0,0,0,0,2,15,0,0,1,0,2
fisheja01,1963,1,SFN,NL,36,29,1,3,2,0,0,4,0,0,4,5,0,0,2,0,0
floodcu01,1963,1,SLN,NL,158,662,112,200,34,9,5,63,17,12,42,57,3,2,6,2,5
foileha01,1963,1,CIN,NL,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
foileha01,1963,2,LAA,AL,41,84,8,18,1,1,4,10,0,0,8,13,1,1,1,0,3
fordwh01,1963,1,NYA,AL,38,92,5,13,2,0,1,4,2,2,6,22,0,0,5,0,2
fornimi01,1963,1,BOS,AL,9,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
fornimi01,1963,2,MIN,AL,11,6,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0
fostela01,1963,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fowlear01,1963,1,LAA,AL,57,9,3,2,0,0,0,0,0,0,1,5,0,0,2,0,0
foxne01,1963,1,CHA,AL,137,539,54,140,19,0,2,42,0,2,24,17,1,7,10,2,10
foxte01,1963,1,DET,AL,46,11,1,1,0,0,0,0,0,0,2,7,0,0,1,0,0
foytapa01,1963,1,DET,AL,9,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
foytapa01,1963,2,LAA,AL,26,15,0,4,0,0,0,0,0,0,1,4,0,0,2,0,0
francea01,1963,1,PIT,NL,34,26,1,8,3,0,0,3,0,0,0,12,0,0,0,0,0
francti01,1963,1,CLE,AL,142,500,57,114,29,0,10,41,9,1,47,77,7,2,2,2,10
freehbi01,1963,1,DET,AL,100,300,37,73,12,2,9,36,2,0,39,56,4,2,1,3,8
freesge02,1963,1,CIN,NL,66,217,20,53,9,1,6,26,4,2,17,42,2,2,2,2,2
fregoji01,1963,1,LAA,AL,154,592,83,170,29,12,9,50,2,2,36,104,3,0,9,5,10
frienbo01,1963,1,PIT,NL,39,86,2,9,0,0,0,2,0,0,1,31,0,0,10,0,0
funkfr01,1963,1,ML1,NL,26,4,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0
gabrile02,1963,1,ML1,NL,46,120,14,26,5,0,3,15,1,1,8,23,1,0,0,1,0
gagliph01,1963,1,SLN,NL,10,5,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0
gainejo01,1963,1,BAL,AL,66,126,24,36,4,1,6,20,2,1,20,39,0,0,0,1,4
gardnbi02,1963,1,BOS,AL,36,84,4,16,2,1,0,1,0,0,4,19,1,1,0,0,1
garibbo01,1963,1,SFN,NL,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gatewau01,1963,1,LAA,AL,4,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
geigega01,1963,1,BOS,AL,121,399,67,105,13,5,16,44,9,4,36,63,2,3,0,2,5
gentiji01,1963,1,BAL,AL,145,496,65,123,16,1,24,72,1,0,76,101,9,6,1,3,14
gibbojo01,1963,1,PIT,NL,40,43,1,4,0,0,0,0,0,0,1,15,0,0,3,0,0
gibbsja01,1963,1,NYA,AL,4,8,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
gibsobo01,1963,1,SLN,NL,41,87,12,18,3,1,3,20,0,0,8,35,0,0,5,0,1
gilliji01,1963,1,LAN,NL,148,525,77,148,27,4,6,49,19,5,60,28,2,2,12,6,11
gladdfr01,1963,1,DET,AL,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gleasro01,1963,1,LAN,NL,8,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
goldeji01,1963,1,HOU,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldypu01,1963,1,DET,AL,9,8,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0
gondeje01,1963,1,CIN,NL,31,32,5,10,2,0,3,5,0,0,1,12,0,0,0,0,0
gondeje01,1963,2,NYN,NL,42,126,12,38,4,0,3,15,1,2,6,25,0,0,0,2,3
gonzape01,1963,1,NYA,AL,14,26,3,5,1,0,0,1,0,1,0,5,0,0,2,0,0
gonzato01,1963,1,PHI,NL,155,555,78,170,36,12,4,66,13,8,53,68,5,8,4,5,11
goryljo01,1963,1,MIN,AL,64,150,29,43,5,3,9,24,0,0,15,29,4,1,7,1,4
gosgeji01,1963,1,BOS,AL,19,16,3,1,0,0,0,0,0,0,3,5,0,0,0,0,0
gossho01,1963,1,HOU,NL,133,411,37,86,18,2,9,44,4,6,31,128,2,0,4,2,3
gotayju01,1963,1,PIT,NL,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
grahawa01,1963,1,PHI,NL,10,22,1,4,0,0,0,0,0,0,3,1,0,0,0,0,0
grammal01,1963,1,CHN,NL,16,27,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0
grantmu01,1963,1,CLE,AL,53,69,11,13,3,0,1,3,1,0,5,24,0,0,7,0,0
grbael01,1963,1,LAA,AL,13,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
greenda02,1963,1,PHI,NL,42,35,1,3,0,0,0,1,0,0,1,17,0,0,0,0,0
greendi01,1963,1,KC1,AL,13,37,5,10,2,0,1,4,0,0,2,10,0,1,0,1,1
greenge01,1963,1,CLE,AL,43,78,4,16,3,0,2,7,0,0,4,22,0,2,0,1,4
greenge01,1963,2,CIN,NL,15,31,3,7,1,0,1,3,0,0,0,8,0,1,0,0,1
greenle01,1963,1,MIN,AL,145,280,41,67,10,1,4,27,11,5,31,21,1,2,2,4,1
greenpu01,1963,1,NYN,NL,17,54,8,15,1,2,1,5,0,2,12,13,0,0,0,0,1
griffde01,1963,1,LAN,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
groatdi01,1963,1,SLN,NL,158,631,85,201,43,11,6,73,3,1,56,58,2,6,7,4,18
groteje01,1963,1,HOU,NL,3,5,0,1,0,0,0,1,0,0,1,3,0,0,0,1,0
haddiha01,1963,1,PIT,NL,50,11,0,2,2,0,0,2,0,0,0,1,0,0,0,1,0
halldi01,1963,1,BAL,AL,48,28,7,13,1,0,1,4,0,0,0,8,0,0,2,0,0
halleto01,1963,1,SFN,NL,98,298,32,76,8,1,14,44,4,6,34,45,5,2,3,3,7
hallji02,1963,1,MIN,AL,156,497,88,129,21,5,33,80,3,3,63,101,4,0,9,2,8
hamilja01,1963,1,PHI,NL,19,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
hamilst01,1963,1,WS2,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamilst01,1963,2,NYA,AL,34,14,2,4,0,1,0,2,0,0,0,3,0,0,5,0,0
hankija01,1963,1,KC1,AL,10,34,2,6,0,1,1,4,0,1,0,3,0,0,0,0,0
hannaji01,1963,1,WS2,AL,13,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hansero02,1963,1,CHA,AL,144,482,55,109,17,2,13,67,1,1,78,74,2,0,5,6,19
hardyca01,1963,1,HOU,NL,15,44,5,10,3,0,0,3,1,0,3,7,0,0,0,0,1
harknti01,1963,1,NYN,NL,123,375,35,79,12,3,10,41,4,3,36,79,5,7,0,2,5
harpeto01,1963,1,CIN,NL,129,408,67,106,12,3,10,37,12,1,44,72,1,3,8,2,10
harreke01,1963,1,KC1,AL,79,226,16,52,10,1,6,23,1,1,23,58,3,0,2,2,10
harrimi02,1963,1,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hartji01,1963,1,SFN,NL,7,20,1,4,1,0,0,2,0,0,3,6,1,2,0,0,1
hartmjc01,1963,1,HOU,NL,39,90,2,11,1,0,0,3,1,0,2,13,1,1,2,0,3
heffnbo01,1963,1,BOS,AL,21,43,2,5,3,0,0,2,0,0,1,9,0,0,2,0,0
heldwo01,1963,1,CLE,AL,133,416,61,103,19,4,17,61,2,2,61,96,10,8,4,4,9
hendlbo01,1963,1,ML1,NL,46,47,5,5,0,0,0,0,0,0,1,17,0,1,5,0,1
henrybi01,1963,1,CIN,NL,47,6,0,1,0,0,0,1,0,0,0,3,0,0,1,1,0
herbera01,1963,1,CHA,AL,33,63,7,14,4,0,1,10,0,0,9,18,0,0,10,1,1
herbero01,1963,1,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herrnjo01,1963,1,PHI,NL,15,12,1,2,0,0,1,1,0,0,1,5,0,0,0,0,0
hershmi01,1963,1,CHA,AL,135,476,64,133,26,2,3,45,9,3,39,39,1,4,5,2,8
herzowh01,1963,1,DET,AL,52,53,5,8,2,1,0,7,0,0,11,17,3,1,0,1,0
hickmji02,1963,1,NYN,NL,146,494,53,113,21,6,17,51,0,5,44,120,1,1,3,4,8
hicksjo01,1963,1,NYN,NL,56,159,16,36,6,1,5,22,0,2,7,31,0,3,0,0,1
hillech01,1963,1,SFN,NL,111,417,44,93,10,2,6,33,3,2,20,23,0,2,13,2,13
hintoch01,1963,1,WS2,AL,150,566,80,152,20,12,15,55,25,9,64,79,2,1,8,7,14
hoakdo01,1963,1,PHI,NL,115,377,35,87,11,3,6,24,5,5,27,52,1,1,3,3,11
hobaued01,1963,1,WS2,AL,9,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
hobbigl01,1963,1,CHN,NL,36,50,2,4,0,0,0,0,0,1,2,27,0,0,3,0,1
hodgegi01,1963,1,NYN,NL,11,22,2,5,0,0,0,3,0,0,3,2,0,0,0,0,0
hoeftbi01,1963,1,SFN,NL,23,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
hoernjo01,1963,1,HOU,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hookja01,1963,1,NYN,NL,41,38,4,9,1,0,0,1,0,0,2,13,0,0,2,1,1
horlejo01,1963,1,CHA,AL,33,40,2,9,0,0,0,3,0,0,1,9,0,0,2,0,1
hortowi01,1963,1,DET,AL,15,43,6,14,2,1,1,4,2,0,0,8,0,0,0,0,0
howarbr01,1963,1,CHA,AL,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
howarel01,1963,1,NYA,AL,135,487,75,140,21,6,28,85,0,0,35,68,4,6,1,2,17
howarfr01,1963,1,LAN,NL,123,417,58,114,16,1,28,64,1,2,33,116,4,4,2,3,7
howsedi01,1963,1,KC1,AL,15,41,4,8,0,0,0,1,0,0,7,3,1,0,1,0,0
howsedi01,1963,2,CLE,AL,49,162,25,40,5,0,1,10,9,3,22,18,0,0,4,2,5
hubbske01,1963,1,CHN,NL,154,566,54,133,19,3,8,47,8,9,39,93,2,2,3,4,17
humphbo01,1963,1,SLN,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huntke01,1963,1,LAA,AL,59,142,17,26,6,1,5,16,0,1,15,49,2,0,2,0,3
huntke01,1963,2,WS2,AL,7,20,1,4,0,0,1,4,0,0,2,6,1,0,0,0,2
huntro01,1963,1,NYN,NL,143,533,64,145,28,4,10,42,5,4,40,50,0,13,8,6,13
jacksal01,1963,1,NYN,NL,49,79,8,16,2,0,0,4,0,1,1,23,0,0,3,1,1
jacksla01,1963,1,CHN,NL,37,87,5,17,5,0,0,6,0,0,2,24,0,0,9,0,2
jacksso01,1963,1,HOU,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jamesch01,1963,1,SLN,NL,116,347,34,93,14,2,10,45,2,1,10,64,0,2,4,2,12
javieju01,1963,1,SLN,NL,161,609,82,160,27,9,9,46,18,10,24,86,1,6,13,2,8
jayjo01,1963,1,CIN,NL,30,50,0,8,1,0,0,0,0,0,2,22,0,0,2,0,0
jenkija01,1963,1,WS2,AL,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
jimenma01,1963,1,KC1,AL,60,157,12,44,9,0,0,15,0,1,16,14,2,5,1,2,6
johnsbo02,1963,1,BAL,AL,82,254,34,75,10,0,8,32,5,1,18,35,0,2,1,0,3
johnske02,1963,1,HOU,NL,38,74,3,5,0,0,0,0,0,0,1,34,0,1,5,0,0
johnto01,1963,1,CLE,AL,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
jonescl01,1963,1,NYN,NL,6,15,1,2,0,0,0,1,0,0,0,4,0,0,0,0,0
jonesde02,1963,1,CHA,AL,17,16,4,3,0,1,1,2,0,0,2,2,1,1,0,0,1
jonesma01,1963,1,ML1,NL,93,228,36,50,11,4,3,22,8,4,26,59,5,7,1,1,2
jonessa02,1963,1,SLN,NL,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
joycemi01,1963,1,CHA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kaatji01,1963,1,MIN,AL,36,61,2,8,1,0,1,8,0,0,2,19,0,2,1,0,1
kalinal01,1963,1,DET,AL,145,551,89,172,24,3,27,101,6,4,54,48,12,4,3,4,12
kanehro01,1963,1,NYN,NL,109,191,26,46,6,0,1,9,6,3,5,26,0,2,3,0,7
kaskoed01,1963,1,CIN,NL,76,199,25,48,9,0,3,10,0,2,21,29,4,0,2,2,3
kemmeru01,1963,1,HOU,NL,17,7,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
kennejo03,1963,1,WS2,AL,36,62,3,11,1,1,0,4,2,0,6,22,0,1,0,0,2
keougma01,1963,1,CIN,NL,95,172,21,39,8,2,6,21,1,4,25,37,4,4,3,1,2
killeha01,1963,1,MIN,AL,142,515,88,133,18,0,45,96,0,0,72,105,4,3,0,6,16
kindaje01,1963,1,CLE,AL,86,234,27,48,4,1,5,20,3,1,18,71,0,2,7,2,5
kingji01,1963,1,WS2,AL,136,459,61,106,16,5,24,62,3,0,45,43,3,1,3,2,12
kirklwi01,1963,1,CLE,AL,127,427,51,98,13,2,15,47,8,2,45,99,5,1,2,3,8
kirkped01,1963,1,LAA,AL,34,77,4,15,5,0,2,7,1,0,6,19,0,1,0,1,1
klausbi01,1963,1,PHI,NL,11,18,1,1,0,0,0,0,0,0,1,4,0,0,1,0,0
klimclo01,1963,1,WS2,AL,9,14,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0
klimclo01,1963,2,ML1,NL,24,46,6,9,1,0,0,1,0,1,0,12,0,0,1,0,0
klinero01,1963,1,WS2,AL,62,11,0,1,0,1,0,0,0,0,0,7,0,0,0,0,1
klippjo01,1963,1,PHI,NL,49,26,1,1,0,0,0,0,0,0,0,14,0,0,2,0,0
kochal01,1963,1,DET,AL,8,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
kolbga01,1963,1,SLN,NL,75,96,23,26,1,5,3,10,2,1,22,26,0,0,0,1,1
kolstha01,1963,1,BOS,AL,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
kooncca01,1963,1,CHN,NL,21,19,1,2,0,0,0,0,0,0,1,8,0,1,3,0,0
koppejo01,1963,1,LAA,AL,76,143,11,30,4,1,1,12,0,0,9,30,1,1,1,2,2
kostrfr01,1963,1,DET,AL,31,52,4,12,1,0,0,0,0,0,9,13,0,0,1,0,2
kostrfr01,1963,2,LAA,AL,43,99,6,22,2,1,2,10,0,0,6,17,0,0,0,1,3
koufasa01,1963,1,LAN,NL,40,110,3,7,0,0,1,7,0,0,6,51,0,0,7,1,2
kralija01,1963,1,MIN,AL,6,6,1,1,0,1,0,0,0,0,2,3,0,0,1,0,0
kralija01,1963,2,CLE,AL,28,60,4,11,1,0,1,7,0,0,2,24,0,0,9,1,0
kraneed01,1963,1,NYN,NL,86,273,22,57,12,2,2,14,4,2,18,50,0,0,1,2,10
kreutfr01,1963,1,CHA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kubekto01,1963,1,NYA,AL,135,557,72,143,21,3,7,44,4,2,28,68,6,2,3,2,4
kuennha01,1963,1,SFN,NL,120,417,61,121,13,2,6,31,2,1,44,38,3,2,2,4,10
kunkebi01,1963,1,NYA,AL,22,6,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0
lamabja01,1963,1,BOS,AL,65,32,4,3,0,0,1,4,0,0,1,16,0,0,1,0,1
landibi01,1963,1,KC1,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landiji01,1963,1,CHA,AL,133,396,56,89,6,6,13,45,8,6,47,75,4,6,5,0,4
landrdo01,1963,1,CHN,NL,84,227,27,55,4,1,1,10,6,3,13,42,1,4,2,1,3
landrho01,1963,1,BAL,AL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landrho01,1963,2,WS2,AL,42,103,6,18,3,0,1,7,0,0,15,12,1,0,1,0,3
larkeno01,1963,1,ML1,NL,64,147,15,26,6,0,1,14,0,2,24,24,2,2,1,2,2
larkeno01,1963,2,SFN,NL,19,14,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1
larsedo01,1963,1,SFN,NL,46,11,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
larusto01,1963,1,KC1,AL,34,44,4,11,1,1,0,1,0,0,7,12,0,0,1,1,0
laryfr01,1963,1,DET,AL,16,35,2,8,0,1,0,6,0,0,1,10,0,0,2,0,1
lashefr01,1963,1,MIN,AL,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
latmaba01,1963,1,CLE,AL,38,44,4,8,1,1,1,4,0,0,1,13,0,1,3,0,0
lauch01,1963,1,BAL,AL,29,48,4,9,2,0,0,6,0,0,1,5,0,0,1,0,2
lauch01,1963,2,KC1,AL,62,187,15,55,11,0,3,26,1,0,14,17,3,0,4,2,7
lawreji01,1963,1,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lawve01,1963,1,PIT,NL,21,23,2,5,0,0,0,0,0,0,0,1,0,0,1,0,1
leedo01,1963,1,LAA,AL,40,45,2,7,1,0,0,1,0,0,0,17,0,0,7,0,1
leemi01,1963,1,LAA,AL,6,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
lemasde01,1963,1,ML1,NL,46,74,5,14,1,0,2,3,0,0,0,19,0,0,6,0,1
lemaydi01,1963,1,CHN,NL,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lemonji01,1963,1,MIN,AL,7,17,0,2,0,0,0,1,0,0,1,5,0,0,0,0,0
lemonji01,1963,2,PHI,NL,31,59,6,16,2,0,2,6,0,0,8,18,1,0,0,1,1
lemonji01,1963,3,CHA,AL,36,80,4,16,0,1,1,8,0,0,12,32,0,0,0,0,0
leppedo02,1963,1,WS2,AL,73,211,20,50,11,0,6,24,0,0,20,29,2,1,0,1,8
lillibo01,1963,1,HOU,NL,147,469,31,93,13,1,1,19,3,4,15,35,1,4,7,1,8
linzph01,1963,1,NYA,AL,72,186,22,50,9,0,2,12,1,6,15,18,0,2,5,1,6
linzyfr01,1963,1,SFN,NL,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lipskbo01,1963,1,CLE,AL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lockdo01,1963,1,WS2,AL,149,531,71,134,20,1,27,82,7,3,70,151,3,2,1,7,11
lockebo01,1963,1,PHI,NL,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loganjo01,1963,1,PIT,NL,81,181,15,42,2,1,0,9,0,0,23,27,5,2,3,0,6
lolicmi01,1963,1,DET,AL,33,36,3,2,0,0,0,1,0,0,9,20,0,0,2,0,0
lollash01,1963,1,CHA,AL,35,73,4,17,4,0,0,6,0,0,8,7,0,1,1,0,2
longda02,1963,1,NYA,AL,14,15,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0
longje01,1963,1,SLN,NL,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
lopezhe01,1963,1,NYA,AL,130,433,54,108,13,4,14,52,1,2,35,71,5,0,2,3,12
lopezma01,1963,1,PHI,NL,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lovripe01,1963,1,KC1,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
lumpeje01,1963,1,KC1,AL,157,595,75,161,26,7,5,59,3,2,58,44,3,0,6,4,9
luploal01,1963,1,CLE,AL,100,295,34,69,6,2,7,27,4,4,33,62,2,3,1,1,6
lynchje01,1963,1,CIN,NL,22,32,5,8,3,0,2,9,0,0,1,5,0,1,0,0,0
lynchje01,1963,2,PIT,NL,88,237,26,63,6,3,10,36,0,1,22,28,2,1,0,2,5
mackeke01,1963,1,NYN,NL,34,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
mackeke01,1963,2,SLN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mahafar01,1963,1,PHI,NL,26,50,2,10,3,0,0,1,0,0,1,12,0,1,3,0,1
malonji01,1963,1,CIN,NL,34,89,7,15,1,0,0,4,0,0,3,24,0,0,5,1,3
malzofr01,1963,1,BOS,AL,151,580,66,169,25,2,15,71,0,2,31,45,5,3,3,6,24
mantife01,1963,1,BOS,AL,66,178,27,56,8,0,6,15,2,1,20,14,1,0,0,0,5
mantlmi01,1963,1,NYA,AL,65,172,40,54,8,0,15,35,2,1,40,32,4,0,0,1,5
maricju01,1963,1,SFN,NL,42,112,6,20,2,0,1,4,0,2,3,26,0,0,4,0,0
marisro01,1963,1,NYA,AL,90,312,53,84,14,1,23,53,1,0,35,40,3,2,1,1,2
martihe02,1963,1,KC1,AL,6,14,2,4,0,0,1,3,0,1,1,3,0,1,0,0,0
martijc01,1963,1,CHA,AL,105,259,25,53,11,1,5,28,0,0,26,35,6,1,2,2,2
martito01,1963,1,CLE,AL,43,141,10,22,4,0,0,8,1,1,5,18,0,0,4,1,4
matheed01,1963,1,ML1,NL,158,547,82,144,27,4,23,84,3,4,124,119,14,1,0,3,9
mathene01,1963,1,CHN,NL,61,155,12,24,3,2,4,10,3,4,16,48,2,0,0,0,5
maxvida01,1963,1,SLN,NL,53,51,12,12,2,0,0,3,0,0,6,11,0,0,0,0,1
maxwech01,1963,1,CHA,AL,71,130,17,30,4,2,3,17,0,0,31,27,2,0,0,4,3
mayele01,1963,1,ML1,NL,124,442,67,120,22,7,11,34,14,2,36,52,2,3,3,3,6
mayswi01,1963,1,SFN,NL,157,596,115,187,32,7,38,103,8,3,66,83,5,2,0,7,15
mazerbi01,1963,1,PIT,NL,142,534,43,131,22,3,8,52,2,0,32,46,6,0,7,3,15
mcauldi01,1963,1,DET,AL,150,568,77,149,18,6,13,61,11,5,64,75,1,0,7,5,12
mcbeaal01,1963,1,PIT,NL,59,31,4,6,1,0,1,3,0,0,0,11,0,0,1,0,0
mcbrike01,1963,1,LAA,AL,38,87,9,15,6,1,0,6,0,0,1,32,0,0,5,3,2
mccalbr01,1963,1,CHA,AL,3,7,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
mccarti01,1963,1,SLN,NL,127,405,39,117,12,7,4,51,5,2,27,43,5,2,5,4,4
mccormi03,1963,1,BAL,AL,25,46,5,8,0,0,1,1,0,1,2,16,0,0,3,0,0
mccovwi01,1963,1,SFN,NL,152,564,103,158,19,5,44,102,1,1,50,119,5,11,1,1,10
mccrato01,1963,1,CHA,AL,102,280,38,71,11,3,6,33,15,4,21,46,1,3,2,3,5
mcdanli01,1963,1,CHN,NL,57,22,1,2,0,0,1,2,0,0,0,8,0,0,1,0,0
mcdowsa01,1963,1,CLE,AL,15,19,1,4,0,0,0,0,0,0,1,9,0,0,4,0,1
mclaide01,1963,1,DET,AL,3,5,1,1,0,0,1,2,0,0,0,1,0,0,1,1,0
mclisca01,1963,1,PHI,NL,33,69,7,14,3,0,0,3,0,0,5,28,0,0,4,0,0
mcmahdo02,1963,1,HOU,NL,49,12,1,1,1,0,0,0,0,0,2,5,0,0,0,0,0
mcmilro01,1963,1,ML1,NL,100,320,35,80,10,1,4,29,1,5,17,25,2,2,6,1,4
mcmulke01,1963,1,LAN,NL,79,233,16,55,9,0,5,28,1,2,20,46,2,1,3,2,9
mcnalda01,1963,1,BAL,AL,29,38,1,2,0,0,0,1,0,0,4,18,0,0,3,0,0
mejiaro01,1963,1,BOS,AL,111,357,43,81,18,0,11,39,4,1,14,36,2,3,4,3,11
menkede01,1963,1,ML1,NL,146,518,58,121,16,4,11,50,6,7,37,106,4,6,4,7,8
metcato01,1963,1,NYA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millebo04,1963,1,LAN,NL,42,57,1,4,0,0,0,2,0,0,2,24,0,0,5,1,0
millejo03,1963,1,BAL,AL,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
millest01,1963,1,BAL,AL,71,16,1,5,1,1,0,3,0,0,0,5,0,0,2,0,0
minchdo01,1963,1,MIN,AL,82,225,41,58,8,0,17,42,0,0,30,51,0,3,3,1,0
minosmi01,1963,1,WS2,AL,109,315,38,72,12,2,4,30,8,6,33,38,1,8,4,3,14
moellro01,1963,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moellro01,1963,2,WS2,AL,8,9,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
monbobi01,1963,1,BOS,AL,37,88,6,10,1,0,0,1,0,0,4,43,0,0,10,0,0
monteau01,1963,1,KC1,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moonwa01,1963,1,LAN,NL,122,343,41,90,13,2,8,48,5,5,45,43,5,1,4,5,12
moorera02,1963,1,MIN,AL,31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
moranal01,1963,1,NYN,NL,119,331,26,64,5,2,1,23,3,7,36,60,1,1,1,1,6
moranbi02,1963,1,LAA,AL,153,597,67,164,29,5,7,65,1,1,31,57,2,3,10,7,14
morehda01,1963,1,BOS,AL,29,57,3,6,0,0,0,2,0,0,1,18,0,0,3,1,2
morgajo02,1963,1,HOU,NL,8,25,5,6,0,1,0,3,1,0,5,5,0,0,0,0,0
morgato01,1963,1,LAA,AL,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mortobu01,1963,1,DET,AL,6,11,2,1,0,0,0,2,0,0,2,1,0,0,0,0,0
mortobu01,1963,2,ML1,NL,15,28,1,5,0,0,0,4,0,0,2,3,1,1,0,0,2
mossido01,1963,1,DET,AL,24,39,2,8,2,0,0,4,0,0,6,12,0,0,2,0,0
motama01,1963,1,PIT,NL,59,126,20,34,2,3,0,7,0,2,7,18,0,1,0,0,3
mudroph01,1963,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murreiv01,1963,1,HOU,NL,2,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
musiast01,1963,1,SLN,NL,124,337,34,86,10,2,12,58,2,0,35,43,9,2,0,5,3
narumbu01,1963,1,BAL,AL,7,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0
navarju01,1963,1,LAA,AL,57,15,1,3,0,0,0,0,0,0,2,5,0,0,1,0,0
nealch01,1963,1,NYN,NL,72,253,26,57,12,1,3,18,1,2,27,49,3,1,1,0,1
nealch01,1963,2,CIN,NL,34,64,2,10,1,0,0,3,0,1,5,15,0,0,1,0,0
neemaca01,1963,1,CLE,AL,9,9,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
neemaca01,1963,2,WS2,AL,14,18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
nelsome01,1963,1,LAA,AL,39,11,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
